,Date,AAPL,ABBV,ABT,AMZN,ASML,AVGO,BABA,BHP,EDU,GOOG,GOOGL,LLY,MRK,MSFT,NVO,NVS,TSLA,UNH,UPS,V,WFC,WMT
147,2019-01-03,35.54750061035156,86.29000091552734,66.22000122070312,1500.280029296875,147.67999267578125,230.9600067138672,130.60000610351562,46.38999938964844,5.394999980926514,1016.0599975585938,1025.469970703125,111.30999755859375,74.04000091552734,97.4000015258789,47.16999816894531,75.93190002441406,60.071998596191406,236.85000610351562,94.44999694824219,128.1300048828125,46.56999969482422,92.86000061035156
148,2019-01-04,37.064998626708984,89.06999969482422,68.11000061035156,1575.3900146484375,154.07000732421875,233.22999572753906,139.75,49.220001220703125,5.6570000648498535,1070.7099609375,1078.0699462890625,114.66000366210938,76.2699966430664,101.93000030517578,47.34000015258789,76.96236419677734,63.53799819946289,239.6199951171875,97.73999786376953,133.64999389648438,47.95000076293945,93.44000244140625
149,2019-01-07,36.98249816894531,90.37000274658203,69.12999725341797,1629.510009765625,157.58999633789062,237.97999572753906,143.10000610351562,49.47999954223633,5.861999988555908,1068.3900146484375,1075.9200439453125,115.27999877929688,75.43000030517578,102.05999755859375,47.63999938964844,76.0573501586914,66.99199676513672,240.0800018310547,97.41000366210938,136.05999755859375,47.63999938964844,94.54000091552734
150,2019-01-08,37.6875,90.79000091552734,68.30000305175781,1656.5799560546875,156.42999267578125,236.07000732421875,146.7899932861328,49.33000183105469,5.874000072479248,1076.280029296875,1085.3699951171875,116.33999633789062,75.98999786376953,102.80000305175781,48.34000015258789,77.70609283447266,67.06999969482422,243.2899932861328,97.41999816894531,136.8000030517578,47.540000915527344,95.19999694824219
151,2019-01-09,38.32749938964844,87.80999755859375,69.44000244140625,1659.4200439453125,162.9199981689453,246.27999877929688,151.9199981689453,49.599998474121094,6.297999858856201,1074.6600341796875,1081.6500244140625,117.20999908447266,75.41000366210938,104.2699966430664,48.869998931884766,77.92115020751953,67.70600128173828,243.63999938964844,97.91999816894531,138.41000366210938,47.79999923706055,94.88999938964844
152,2019-01-10,38.45000076293945,88.19999694824219,69.08000183105469,1656.219970703125,162.61000061035156,249.52000427246094,151.69000244140625,47.540000915527344,6.198999881744385,1070.3299560546875,1078.8299560546875,115.94000244140625,74.4800033569336,103.5999984741211,48.540000915527344,78.95161437988281,68.99400329589844,244.8699951171875,98.91000366210938,138.6699981689453,47.75,94.95999908447266
153,2019-01-11,38.0724983215332,88.30999755859375,69.33000183105469,1640.56005859375,162.02000427246094,250.57000732421875,151.32000732421875,47.20000076293945,6.068999767303467,1057.18994140625,1064.469970703125,116.18000030517578,74.9000015258789,102.80000305175781,48.54999923706055,78.6469497680664,69.4520034790039,247.6699981689453,97.91000366210938,138.05999755859375,47.869998931884766,94.83999633789062
154,2019-01-14,37.5,84.76000213623047,68.2699966430664,1617.2099609375,158.69000244140625,250.8699951171875,149.27000427246094,47.13999938964844,6.0279998779296875,1044.68994140625,1051.510009765625,114.68000030517578,73.37000274658203,102.05000305175781,46.650001525878906,77.79570007324219,66.87999725341797,248.05999755859375,99.13999938964844,137.10000610351562,48.41999816894531,94.94999694824219
155,2019-01-15,38.26750183105469,85.5,70.47000122070312,1674.56005859375,159.22999572753906,256.489990234375,150.8800048828125,47.529998779296875,6.291999816894531,1077.1500244140625,1086.510009765625,117.08999633789062,74.5,105.01000213623047,47.20000076293945,78.73655700683594,68.88600158691406,256.8699951171875,97.55999755859375,137.33999633789062,47.66999816894531,96.25
156,2019-01-16,38.73500061035156,85.55000305175781,69.81999969482422,1683.780029296875,157.27999877929688,251.6999969482422,154.83999633789062,47.34000015258789,6.382999897003174,1080.969970703125,1089.510009765625,116.80000305175781,74.61000061035156,105.37999725341797,46.869998931884766,78.80824279785156,69.20999908447266,261.4599914550781,96.98999786376953,137.33999633789062,48.939998626708984,96.3499984741211
157,2019-01-17,38.96500015258789,87.19999694824219,70.5199966430664,1693.219970703125,157.5399932861328,255.3300018310547,155.97000122070312,47.849998474121094,6.416999816894531,1089.9000244140625,1099.1199951171875,119.16000366210938,75.5999984741211,106.12000274658203,47.650001525878906,79.41756439208984,69.46199798583984,259.7699890136719,99.58000183105469,137.27999877929688,49.22999954223633,96.73999786376953
158,2019-01-18,39.20500183105469,89.5,71.41999816894531,1696.199951171875,162.6999969482422,260.82000732421875,157.02000427246094,48.040000915527344,6.590000152587891,1098.260009765625,1107.300048828125,116.58999633789062,75.87000274658203,107.70999908447266,48.04999923706055,79.74014282226562,60.45199966430664,265.5,101.5999984741211,138.5,50.0099983215332,97.7300033569336
159,2019-01-22,38.32500076293945,88.66000366210938,71.48999786376953,1632.1700439453125,159.5,258.2900085449219,152.14999389648438,46.369998931884766,7.103000164031982,1070.52001953125,1078.6300048828125,117.08999633789062,75.83000183105469,105.68000030517578,48.189998626708984,79.13978576660156,59.784000396728516,265.69000244140625,102.68000030517578,138.0500030517578,49.86000061035156,97.48999786376953
160,2019-01-23,38.47999954223633,88.44999694824219,69.91000366210938,1640.02001953125,162.1199951171875,257.5199890136719,152.02999877929688,46.529998779296875,7.281000137329102,1075.5699462890625,1084.4100341796875,118.79000091552734,75.44000244140625,106.70999908447266,47.400001525878906,78.98745727539062,57.518001556396484,267.0199890136719,100.91999816894531,137.00999450683594,50.119998931884766,98.70999908447266
161,2019-01-24,38.17499923706055,85.87999725341797,70.86000061035156,1654.9300537109375,168.89999389648438,263.54998779296875,155.86000061035156,46.619998931884766,7.3979997634887695,1073.9000244140625,1084.0,114.98999786376953,73.16999816894531,106.19999694824219,46.790000915527344,77.41935729980469,58.301998138427734,266.1300048828125,99.69999694824219,137.6999969482422,49.97999954223633,98.36000061035156
162,2019-01-25,39.439998626708984,80.54000091552734,71.1500015258789,1670.5699462890625,176.66000366210938,267.94000244140625,159.2100067138672,48.209999084472656,7.749000072479248,1090.989990234375,1101.510009765625,114.97000122070312,72.94999694824219,107.16999816894531,46.36000061035156,77.01612854003906,59.40800094604492,268.04998779296875,100.83000183105469,138.6699981689453,50.130001068115234,96.94000244140625
163,2019-01-28,39.07500076293945,77.13999938964844,69.05000305175781,1637.8900146484375,174.14999389648438,267.6199951171875,158.9199981689453,48.209999084472656,7.578000068664551,1070.0799560546875,1079.8599853515625,115.02999877929688,72.91999816894531,105.08000183105469,46.400001525878906,76.747314453125,59.2760009765625,266.7699890136719,100.33000183105469,135.99000549316406,49.81999969482422,97.05999755859375
164,2019-01-29,38.66999816894531,77.47000122070312,69.69000244140625,1593.8800048828125,174.61000061035156,266.32000732421875,156.8800048828125,49.11000061035156,7.508999824523926,1060.6199951171875,1070.06005859375,115.70999908447266,73.2300033569336,102.94000244140625,46.650001525878906,77.58960723876953,59.492000579833984,267.3399963378906,101.30000305175781,135.0,49.849998474121094,96.70999908447266
165,2019-01-30,41.3125,79.05999755859375,71.68000030517578,1670.4300537109375,177.19000244140625,270.82000732421875,166.82000732421875,50.72999954223633,7.558000087738037,1089.06005859375,1097.989990234375,116.94000244140625,73.37000274658203,106.37999725341797,47.04999923706055,76.7652359008789,61.75400161743164,270.3699951171875,101.19000244140625,137.60000610351562,50.09000015258789,94.80000305175781
166,2019-01-31,41.61000061035156,80.29000091552734,72.9800033569336,1718.72998046875,175.02999877929688,268.25,168.49000549316406,51.189998626708984,7.703999996185303,1116.3699951171875,1125.8900146484375,119.86000061035156,74.43000030517578,104.43000030517578,47.02000045776367,78.42293548583984,61.40399932861328,270.20001220703125,105.4000015258789,135.00999450683594,48.90999984741211,95.83000183105469
167,2019-02-01,41.630001068115234,80.5,72.36000061035156,1626.22998046875,178.41000366210938,266.80999755859375,167.97000122070312,51.09000015258789,7.570000171661377,1110.75,1118.6199951171875,120.88999938964844,76.44999694824219,102.77999877929688,48.61000061035156,78.54838562011719,62.44200134277344,268.7200012207031,106.08999633789062,140.14999389648438,48.90999984741211,93.86000061035156
168,2019-02-04,42.8125,78.52999877929688,72.5,1633.31005859375,179.55999755859375,272.1199951171875,166.6999969482422,51.119998931884766,7.678999900817871,1132.800048828125,1141.4200439453125,120.16999816894531,76.87000274658203,105.73999786376953,48.54999923706055,79.19355010986328,62.577999114990234,268.2099914550781,106.58000183105469,141.5,49.060001373291016,94.7699966430664
169,2019-02-05,43.54499816894531,79.69000244140625,73.11000061035156,1658.81005859375,181.61000061035156,270.0,171.8300018310547,51.150001525878906,7.866000175476074,1145.989990234375,1151.8699951171875,120.43000030517578,77.1500015258789,107.22000122070312,48.79999923706055,79.70429992675781,64.2699966430664,266.30999755859375,107.66000366210938,142.52999877929688,49.27000045776367,95.5999984741211
170,2019-02-06,43.560001373291016,79.08000183105469,73.48999786376953,1640.260009765625,186.86000061035156,276.2099914550781,171.52000427246094,51.0099983215332,7.86299991607666,1115.22998046875,1122.8900146484375,119.2699966430664,77.38999938964844,106.02999877929688,48.66999816894531,79.74910736083984,63.444000244140625,269.5,108.81999969482422,141.49000549316406,49.220001220703125,95.63999938964844
171,2019-02-07,42.73500061035156,79.16999816894531,72.73999786376953,1614.3699951171875,181.10000610351562,269.0899963378906,166.9600067138672,50.470001220703125,7.682000160217285,1098.7099609375,1105.9100341796875,117.5,76.81999969482422,105.2699966430664,48.650001525878906,79.13978576660156,61.50199890136719,269.0,107.94000244140625,140.1699981689453,48.08000183105469,96.7300033569336
172,2019-02-08,42.602500915527344,79.66999816894531,73.33000183105469,1588.219970703125,181.07000732421875,274.05999755859375,167.36000061035156,50.70000076293945,7.760000228881836,1095.06005859375,1102.3800048828125,119.5999984741211,77.5199966430664,105.66999816894531,48.90999984741211,79.61469268798828,61.15999984741211,261.8999938964844,108.0999984741211,140.3800048828125,47.650001525878906,95.58000183105469
173,2019-02-11,42.35749816894531,79.7699966430664,73.54000091552734,1591.0,178.52000427246094,275.7200012207031,167.4499969482422,50.900001525878906,7.901000022888184,1095.010009765625,1102.1199951171875,118.01000213623047,76.70999908447266,105.25,48.65999984741211,78.9605712890625,62.56800079345703,257.1400146484375,108.93000030517578,140.8000030517578,47.650001525878906,96.19999694824219
174,2019-02-12,42.72249984741211,79.93000030517578,75.05999755859375,1638.010009765625,182.7899932861328,279.3900146484375,168.7100067138672,51.25,7.74399995803833,1121.3699951171875,1127.5799560546875,119.48999786376953,78.5199966430664,106.88999938964844,49.400001525878906,79.61469268798828,62.36199951171875,263.5,110.66000366210938,141.99000549316406,49.04999923706055,96.97000122070312
175,2019-02-13,42.54499816894531,80.79000091552734,74.37999725341797,1640.0,182.30999755859375,281.32000732421875,169.39999389648438,51.65999984741211,7.874000072479248,1120.1600341796875,1128.6300048828125,119.6500015258789,79.0199966430664,106.80999755859375,49.09000015258789,79.59677124023438,61.63399887084961,263.79998779296875,112.01000213623047,143.49000549316406,49.02000045776367,97.94000244140625
176,2019-02-14,42.70000076293945,80.5199966430664,73.97000122070312,1622.6500244140625,184.3300018310547,281.5,168.3800048828125,51.970001220703125,7.706999778747559,1121.6700439453125,1129.199951171875,120.75,78.94000244140625,106.9000015258789,49.779998779296875,79.76702880859375,60.75400161743164,265.3299865722656,111.80000305175781,143.16000366210938,48.52000045776367,98.5199966430664
177,2019-02-15,42.60499954223633,80.8499984741211,75.25,1607.949951171875,184.3699951171875,281.92999267578125,166.14999389648438,52.7599983215332,7.752999782562256,1113.6500244140625,1119.6300048828125,122.4800033569336,79.80999755859375,108.22000122070312,50.349998474121094,80.53763580322266,61.57600021362305,271.1300048828125,110.87000274658203,144.91000366210938,49.220001220703125,99.98999786376953
178,2019-02-19,42.73249816894531,80.5199966430664,75.0,1627.5799560546875,182.4600067138672,281.6600036621094,170.17999267578125,53.20000076293945,7.682000160217285,1118.56005859375,1126.510009765625,122.12999725341797,79.23999786376953,108.16999816894531,50.31999969482422,80.61827850341797,61.12799835205078,270.4100036621094,110.7699966430664,144.44000244140625,49.380001068115234,102.19999694824219
179,2019-02-20,43.00749969482422,79.98999786376953,75.54000091552734,1622.0999755859375,183.85000610351562,283.4200134277344,170.7100067138672,54.16999816894531,7.927999973297119,1113.800048828125,1120.5899658203125,122.66000366210938,79.43000030517578,107.1500015258789,49.70000076293945,81.30824279785156,60.512001037597656,269.510009765625,111.06999969482422,144.72999572753906,49.810001373291016,99.87999725341797
180,2019-02-21,42.76499938964844,78.75,75.13999938964844,1619.43994140625,182.52999877929688,280.94000244140625,171.66000366210938,53.38999938964844,7.8379998207092285,1096.969970703125,1104.2099609375,122.72000122070312,79.83000183105469,109.41000366210938,49.65999984741211,81.1021499633789,58.24599838256836,266.3999938964844,111.76000213623047,144.0,49.560001373291016,99.38999938964844
181,2019-02-22,43.24250030517578,80.0199966430664,76.12999725341797,1631.56005859375,184.88999938964844,276.5,176.9199981689453,54.29999923706055,8.060999870300293,1110.3699951171875,1116.56005859375,124.0,80.7699966430664,110.97000122070312,49.779998779296875,81.34408569335938,58.94200134277344,267.1099853515625,110.36000061035156,145.8699951171875,49.02000045776367,99.55000305175781
182,2019-02-25,43.557498931884766,80.29000091552734,76.86000061035156,1633.0,186.99000549316406,278.6000061035156,183.25,54.15999984741211,8.23799991607666,1109.4000244140625,1117.3299560546875,123.88999938964844,80.37999725341797,111.58999633789062,49.43000030517578,81.63082122802734,59.75400161743164,264.6000061035156,110.86000061035156,146.05999755859375,49.65999984741211,99.12000274658203
183,2019-02-26,43.58250045776367,80.51000213623047,76.75,1636.4000244140625,185.36000061035156,275.0,183.5399932861328,54.47999954223633,8.371000289916992,1115.1300048828125,1122.010009765625,124.66999816894531,80.73999786376953,112.36000061035156,49.45000076293945,81.98028564453125,59.571998596191406,262.9800109863281,111.04000091552734,147.0399932861328,49.59000015258789,98.69000244140625
184,2019-02-27,43.717498779296875,79.41000366210938,77.2300033569336,1641.0899658203125,184.1199951171875,271.489990234375,184.5800018310547,54.279998779296875,8.163000106811523,1116.050048828125,1122.8900146484375,125.68000030517578,80.62000274658203,112.16999816894531,49.06999969482422,81.80107879638672,62.948001861572266,250.0800018310547,111.12999725341797,147.22000122070312,49.900001525878906,98.11000061035156
185,2019-02-28,43.287498474121094,79.23999786376953,77.62000274658203,1639.8299560546875,182.8699951171875,275.3599853515625,183.02999877929688,52.900001525878906,8.206000328063965,1119.9200439453125,1126.550048828125,126.29000091552734,81.29000091552734,112.02999877929688,48.95000076293945,81.747314453125,63.97600173950195,242.22000122070312,110.19999694824219,148.1199951171875,49.88999938964844,98.98999786376953
186,2019-03-01,43.74250030517578,80.0999984741211,78.58999633789062,1671.72998046875,185.11000061035156,272.75,183.8800048828125,52.5099983215332,8.277000427246094,1140.989990234375,1148.52001953125,128.83999633789062,81.6500015258789,112.52999877929688,49.599998474121094,81.89964294433594,58.95800018310547,246.14999389648438,112.12999725341797,149.47000122070312,50.029998779296875,97.93000030517578
